tweet_id	sentiment	content
1694627419	__sentiment__love	@smokeyroxsox Thanks heaps for the lovely compliment  hopefully uou're not doing anything too important during laughing, like surgery...
1960674415	__sentiment__sadness	shares I miss my niece and nephew. http://tinyurl.com/mrgqdc http://plurk.com/p/x1ap6
1961917086	__sentiment__worry	@the_breannarose fuuuuuuck  idk if andy can get youuuu
1958063917	__sentiment__sadness	@RedMummy And it's such glorious weather too - poor you
1964506233	__sentiment__surprise	thinks his haircut isnt as bad as it looked yesterday.....  - still bad tho!
1753568457	__sentiment__worry	@Audiomonkee Because you're not exactly in those parts of Northern Emirates  It was 5.3 Richter I think.
1751953090	__sentiment__fun	@johnwyattedgar i dont really trust the judgements and vouches of @brandy_xo   jk. i'll think about becoming a friend of yours
1960871098	__sentiment__sadness	@semipenguin they are gone after I restarted TwetDeck  , and I wanted to follow  the peeps that I got posted frommy friends :/
1964956897	__sentiment__worry	@kiks956 aww  i hope u find it soon i miss it. i cnt even use my cam w/o it, memory's full. plus i wanna take it 2 SA this commin weekend.
1963706059	__sentiment__worry	Awww that poor little girl on BGT
1963422656	__sentiment__neutral	i hate parents
1753199392	__sentiment__happiness	@pcsketch Well I am going to get off now so I'll talk to you later. Goodnight and good dreams
1964893461	__sentiment__surprise	Boy is going to a movie. I wish I didn't feel like shit.
1694881920	__sentiment__love	@DesktopGoldfish Yay, three followers! Good to know more than one person in this big wide world likes fishies.
1752774083	__sentiment__love	@aaalisson YES. He's fascinating. I love his bedroom.. oh my God. The books.
1962266855	__sentiment__love	I miss having nothing to do except lay out beside the pool every day of the summer.  That was much better than spending all day in class.
1696133272	__sentiment__worry	@Pixeljunkie202 Kind of glad I never started Kings now - one less thing to be upset about
1964128369	__sentiment__worry	Its going to be a very long weekend. Very long.
1752352707	__sentiment__happiness	@totallyapple Here, have fun with this: http://bit.ly/PlNm4
1957562388	__sentiment__happiness	Sleep....take two....this better work!
1753365642	__sentiment__happiness	looked up weather for greece this weekend....80 and sunny OMGZ
1957595785	__sentiment__happiness	Finishing Homework.  BOOO
1751250870	__sentiment__love	i feel like a princess.  i love lingerie parties!
1751749172	__sentiment__happiness	my new phrase is 'you never doubt mo williams'   six game win streak!
1960762713	__sentiment__sadness	browsin thru the videos in my multiply and i saw the video u sang with my bf. i miss you, N. we all miss you. pls come back wherever u r.
1753568340	__sentiment__relief	New toys.
1964789327	__sentiment__worry	@kterwin I keep trying to talk myself out of Australia by thinking of the jet lag  So far it isn't working... I still want to go!
1753886496	__sentiment__happiness	@Bitchface91 Well im hving another one today yey
1965764625	__sentiment__worry	I left my ipod in the car so now its all warm.
1957059348	__sentiment__sadness	my stupid tooooth hurts
1695885881	__sentiment__love	In Arch. Drawing. Checking out MVCC's CAD degree. Looks good to me
1965577805	__sentiment__worry	I want a lie in tomorrow! Won't be getting one though
1965878086	__sentiment__worry	and i wish i gave you one last kiss
1962954956	__sentiment__surprise	The bunuelos were a huge hit but i had to skip shopping afterwards.  let's see what kind of trouble i can get into here...
1961196059	__sentiment__worry	@KillzoneDotCom WHY?
1751396965	__sentiment__worry	Just chillin at home
1694586249	__sentiment__neutral	@DD_Lovato oh I see. Thanks for replying. anyway, how are you?
1752940734	__sentiment__love	@BumbleBeeBree He says thank you
1694473495	__sentiment__fun	@unpolishedgem I love avocado shakes!  Especially so when blended with gula melaka and a touch of santan... noice
1694239131	__sentiment__happiness	@wortje The bag looks stylish. Congrats!
1964733786	__sentiment__neutral	@angelinexo this hiatus of yours is like... really long. Boo
1957533750	__sentiment__worry	@monroejnicole Im goodie. I feel like we are so disconnected
1957436057	__sentiment__worry	@colocelt My man, its like 3:30 in NJ. I have classes to worry about again
1751854696	__sentiment__neutral	On the phone to mum  http://tinyurl.com/otdn9u
1695729853	__sentiment__worry	@modernemotive Done. Thank you
1694420097	__sentiment__fun	@ejoleski but i do emily ahahha you scare me, so it would work
1753236995	__sentiment__worry	http://twitpic.com/4woxf - Hehe, I flew a plane.. the pink t-shirt is me
1963018680	__sentiment__neutral	I need to memorize julius caesar lines
1964594066	__sentiment__hate	Hates that my a.c doesn't work! Its so hot
1965834784	__sentiment__neutral	@mitchelmusso is it done?
1753870999	__sentiment__fun	@ksymmonds We can compare horror stories mate LOL
1964645534	__sentiment__enthusiasm	Looks like rain again  Oh well, it will give me a chance to work on a new crochet pattern I have in the works.
1751429630	__sentiment__happiness	@DiamondBlue hehehe!! Are you tryna find another condom  better get u for boxes cuz ima take u thru all of em
1960862935	__sentiment__hate	@mcpactions bugger didn't know that  shame people have to stick there nose in!
1752415247	__sentiment__love	wayyyyyy full. love you mum
1958046791	__sentiment__worry	Wish someone would by my 90mm Mamiya MF lens. Needs the money
1958133546	__sentiment__sadness	I can't get to bed
1957691093	__sentiment__neutral	@dreaming_aloud @DanBarnes501 and that hindi flick '99' that came out a couple of weeks ago that never made it to the UK
1964768439	__sentiment__worry	listening to ryan adams and being sick
1751289234	__sentiment__worry	chillen just started on twitter.
1751885079	__sentiment__happiness	Going for a ride! Perfect night to go out and chill
1694327429	__sentiment__empty	@rickiep00h  no, you didn't fail.  thanks
1963524528	__sentiment__neutral	@K1_Logos nope my computer right now is in need of a power supply so im useing an old office machine
1956972097	__sentiment__fun	Wondering why I'm awake at 7am,writing a new song,plotting my evil secret plots muahahaha...oh damn it,not secret anymore
1962451312	__sentiment__worry	less than 1 month and im done with high school... ohh my!  my friends
1964019466	__sentiment__neutral	http://twitpic.com/67f8o - Making the treck from lafayette to batonrouge solo.
1962454924	__sentiment__worry	Day 7 without shower. No end in sight. There is stuff between my toes.
1964709381	__sentiment__worry	@travisricejr Because the ferry that was supposed to take us out changed their schedule. So now I have to fly out on June 30 on a red eye
1963860825	__sentiment__surprise	@CainAndrews awwwh u stuck in traffic  booo!
1753516806	__sentiment__happiness	barely awake, eating breakfast.. marathon morning!   Good luck to all the racers, and happy Mother's Day!
1960461240	__sentiment__sadness	Last day for seniors bye bff
1753775971	__sentiment__neutral	@DoctorWatsonSx Morning
1963481568	__sentiment__neutral	I plead temporary insanity for agreeing to a metric century cycling event tomorrow.
1751820823	__sentiment__happiness	@alidg take me with you!!!  Have fun!
1960502547	__sentiment__worry	Still sick at home
1694791882	__sentiment__neutral	White House joins social networking sites &gt; http://bit.ly/15Fo4X - better late than never
1963712003	__sentiment__sadness	@0oMiriamo0 but i like the idea going to cinema, but monday....
1753854256	__sentiment__happiness	finally finished my mom's card. took so long getting all the pictures! it looks good though, i'm happy &amp; can't wait til she sees it
1963230761	__sentiment__relief	@LmdLaura im fine. but a bit tired  im glad that its weekend now.
1695582825	__sentiment__happiness	@Sam_Ho Naw; it was before the 15 mins bug (where tanks would stop spawning after 15 mins)  I'm glad I get to keep it
1753903123	__sentiment__neutral	@JonasFanJade ok2  g'nyt? Haha too early.
1752699972	__sentiment__love	just got to kansas city and excited for a fun weekend with my family, my sis, parker and josh
1694033692	__sentiment__surprise	@shaskins too early ,,, I'll spill my corn flakes
1695924319	__sentiment__worry	@TysonColinJoe I use an external track ball with my laptop. Again, seems excessive, but is totally more efficient.
1694456476	__sentiment__enthusiasm	@JonoH Did find it weird as I think u gave me a ff recommendation too. All sorted then. I can vote for legalisation of pot too if u want
1695923746	__sentiment__surprise	@twistedthursday She does!
1694770479	__sentiment__happiness	sitting on chloes little trike thingo its a girraffe  ill most probobly get yelled at with in the next minute or so! ohhh well
1694053046	__sentiment__neutral	@sdweathers Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy
1750964133	__sentiment__love	@sexinstilettos NICE TO TWEET U
1966204773	__sentiment__sadness	@ the San Antonio Missions game waitressing. Not a huge crowd.  Meaning a slow game.
1753418873	__sentiment__happiness	@trswift yep, meeeee  I'm awesome hahahha
1752225103	__sentiment__neutral	Just had mothers day lunch here  http://twitpic.com/4wfeo
1751249036	__sentiment__neutral	@clickjow depois tu pode ver outras sÃ¯Â¿Â½ries. te indico two and a half men e the big bang theory. bem diferentes de 90210. comÃ¯Â¿Â½dias.
1752645504	__sentiment__love	I love my daddy. Dad's are so under appreciated by their daughters these days ... Not mine.
1963427623	__sentiment__fun	now it's weekend! It's so great!  I saw the rest of Twilight tonight, and i also have read fininsh  Break for know.. Could I do that?
1966089390	__sentiment__neutral	i cannot sleep due to watching UKTV food. its keeps my cravings at bay. i think my bodies guna ache tomro
1960321175	__sentiment__neutral	More homework.
1964703870	__sentiment__sadness	@amandapoop no  I didn't yet he never texted backk.
1963080659	__sentiment__love	The arrival of cargo Red G5 to Toronto has been postponed til tomorrow afternoon.  gonna miss my lil bro's bday...he's been waiting 4 me!
1753854845	__sentiment__relief	@aneD Well thank you! I'll try and remember to put it somewhere
1964887416	__sentiment__neutral	I just walked into work, all the while thinking that I was sitting in Bellagio this time Wednesday.
1964871088	__sentiment__surprise	@kaseyhayes a bee stung your eye? im sorry
1962396056	__sentiment__surprise	Yolonda, I went swimming with my phone at the beach lol and so I lost all my contacts
1961616327	__sentiment__worry	WORKK! yay
1962263473	__sentiment__worry	@theyjusthowl
1961278745	__sentiment__worry	@Mister_SEX I do!  I'll probably get fired if I do though
1965456250	__sentiment__hate	People are people...nooooo? Id never have guessed tht...idiot..im grouchy now
1957232185	__sentiment__love	I am watching Blood + on veoh episode 19 love the music.wishing i could watch the live action but not old enough
1957206401	__sentiment__hate	@GoblinZA Can't access your site!
1961763682	__sentiment__worry	@stuartnewman So sorry  Definitely getting it out this weekend.
1694728250	__sentiment__neutral	@_Cantus_  all i hear is coffee brewing at my end
1752797005	__sentiment__worry	@__loss good god woman! Get some sleep!!! I'll call/text when I'm in the city.
1957708971	__sentiment__sadness	Is going to miss Reemer for a couple of months now the tour is over
1752474069	__sentiment__sadness	Aww okayy we'll tell you about it tomorrow then
1753237481	__sentiment__worry	@rocketman528 How are you?
1695375369	__sentiment__neutral	@jpoglesby Hope you feel better soon and check out my cool backround on my profile
1752895846	__sentiment__happiness	HAHA! Follow john mayer..he's a pretty funny guy  I want to move to L.A .... it's so much more fun!
1960580011	__sentiment__surprise	is waiting for the estate agent to do valuation. oh joy. *sigh* i need to be in the funhouse  pink baby come back!!!!
1752591335	__sentiment__love	@LarieBeck Good to hear! I got a bit of a tan today too, which is unheard of for me- I am SO pasty white all the time.  Mostly I freckle.
1963080946	__sentiment__love	getting my new cellphone on wednesday! the LG Voyager! its soo sweet! i can't wait that long though
1753790551	__sentiment__worry	@doctorbond if you meant to heavy rain n flood in bkk last night, lucky I was out of bkk
1965800619	__sentiment__neutral	@akte does this mean you're leaving me?
1694439400	__sentiment__fun	@DannyjClayton star wars ............ is gay BOO??? i wanna do your job HAND IT OVER  u can act as me at my high school   LOL
1695477692	__sentiment__love	You never really stop loving someone. You just learn to try to live without them.
1957743172	__sentiment__neutral	@geekgrrl  I missed one
1966244564	__sentiment__worry	@nezua i want to comment but don't understand what you're saying
1957745434	__sentiment__worry	@cutiemoet u think its fair...... k den i guess m wrng.... still i feel its not at all fair....
1694422277	__sentiment__happiness	@sexy_pickle lol, thank you very much Hope you're having a great day!
1964296880	__sentiment__happiness	@WeTheTRAVIS i hope that happens tomorrow, then ill be there ;) (Providing my dad gets better to take me  )
1694364924	__sentiment__happiness	@b_luca LOL!  I'm glad to see I'm not the only one out there!!!
1963571717	__sentiment__worry	Ummm. My kid just said &quot;fucker&quot; .. Like minutes before his gparents are due to show. Everyone knows it's his mom with the potty mouth
1964011999	__sentiment__sadness	My daddy left to go back home to Texas  i will c him hopefully n the next two months
1694667220	__sentiment__neutral	@souljaboytellem Good night
1965979712	__sentiment__neutral	about to rehearse...starving!!!
1695476042	__sentiment__neutral	OMG. I got a explosion of new followers, hello new followers
1957276719	__sentiment__sadness	Their songs make me want to cry..
1961369134	__sentiment__enthusiasm	@HDEnvy Thanks!  Unfortunately the EU had probs with his satellite provider, so even though his TV LOOKS great, it's basically useless
1753137671	__sentiment__neutral	listening to some brandy...never say never cd
1957152849	__sentiment__worry	Ahhhhh! My &quot;Let The Right One In&quot; DVD broke
1753839400	__sentiment__sadness	@michaelmagical Oh its dinner time here. still sulking over missing your fillet min   *sob* so having tea &amp; toast
1962565407	__sentiment__boredom	jus sittin in da libray and this stupid computer wont let me order any mac foundation
1966031084	__sentiment__worry	oh no.... please... dont do that to yourself again
1753744753	__sentiment__hate	@sh1mmer ) I can relate to the frustration.I ruined my wp blog many times during updates.They warn you a few times.&quot;back the ^$!@# up&quot;
1694587379	__sentiment__neutral	@julierockaholic STEPHEN KING FO SHO
1694833406	__sentiment__worry	@dholbach Sounds good. &quot;This patch was brought to you by ...&quot;
1962478014	__sentiment__neutral	thinks something and okay, goodluck ako.  http://plurk.com/p/x2bnl
1957237366	__sentiment__worry	sitting in school  sucks to be me!
1963174920	__sentiment__hate	Wow seems like a lifetime since I been in here........never change to talktalk! Home phone n broadband not been workin 4 ova a week now
1753819653	__sentiment__love	Happy Mother's Day, Moms!!! You are wonderful!! Have a great day
1694644164	__sentiment__happiness	@col4man Thanks
1962069480	__sentiment__surprise	Awww NOOO, not my Venus        Will redemption come in doubles?
1751323402	__sentiment__happiness	@Krisbellmusic  yeaaa!
1694626774	__sentiment__happiness	May the 4th be with you
1752847559	__sentiment__happiness	@Aubergine006 I still have plenty of food left here! Thanks for coming over, I can't wait to see how the pictures came out
1963583321	__sentiment__sadness	@skinnermike I told that joke onstage at Butlins in 1991. One person laughed. Scarred for life at 8
1957406858	__sentiment__worry	I just managed to stab a piece of bhuja (hot, of course) into the roof of my mouth. Blood everywhere - well, at least in my mouth.
1957609123	__sentiment__happiness	@shaundiviney 04182012154 send me one PLEASE!! I TXTD IN BUT I GOT A NEW PHONE
1753217705	__sentiment__surprise	@megspptc Okay will work on that too but please remind me again
1694768843	__sentiment__empty	is making breakfast .
1694015703	__sentiment__fun	badminton marathon tonight!  please cooperate feet!
1963987240	__sentiment__sadness	@JJaneBB I didn't include that in my getaway music.  I fail.
1962221088	__sentiment__worry	some1 said if your not online your a no1...if you are online your a no1.. can't bloody win  lol
1694331193	__sentiment__neutral	Went to see Wolverine with the husband (who is off work today) - was pretty good
1965288948	__sentiment__neutral	#followfriday @nickw84 @kevkevv @vjartist @liverpool10 follow these ppl ... they are interesting .. @vjartist doesnt tweet much though
1753710843	__sentiment__love	Went on a short flight around the Geelong waterfront.  Surprised at how well I handled it, as I'm still exhausted from last weeks meetup
1753097671	__sentiment__happiness	@Scarlettx3 omg i forgot about that! you lucky thing! hope you have fun!!  x
1694382105	__sentiment__love	@OysteinLund either way, you always tend to make my #followfriday list, sweetie - you do rock that much
1694859259	__sentiment__neutral	@mbrislane officially MOSS doesnt work on Vista  but unofficially its fine
1965278020	__sentiment__sadness	@PHXPhoto No kidding there! Ugh ... One thing I know for sure - it won't be me showing the property this weekend
1965079552	__sentiment__sadness	is about to go to gymnastics! my last day with this class!
1961181244	__sentiment__neutral	wave would trend higher that bing
1753401820	__sentiment__happiness	Yaaaaaaay, bday!
1752227553	__sentiment__boredom	Listening to maylene and wondering why cant I pull off as many cool southern metal licks as them
1752322163	__sentiment__happiness	Welcome aboard to 5 new followers  Thanks, I'm honored.
1957759446	__sentiment__neutral	@Helena210 No one to rub it in
1961241909	__sentiment__surprise	holy crap. where did all my time go? =/ gta4 has sucked away my life.. and wasted a whole week! ...i wish i had more self control
1752849485	__sentiment__neutral	@JordsCajunCutie Tell him where...
1962582502	__sentiment__hate	Just noticed @ubertwiter didn't get the location right again!  Maybe a way to preview it before sending would be handy??
1965291399	__sentiment__sadness	waubonsie lost  they're out. i'm soo pissed
1752352977	__sentiment__love	happy mother's day to all the mama's out there, be greatful and appreciate your mama
1753870633	__sentiment__happiness	@llJessicall SOunds goood!
1751885692	__sentiment__worry	@CarCrashHearts what do i have? lots of stuff.
1963199443	__sentiment__surprise	@danudey hot weather for the lose. And I have to clean too!  Cleaning in the heat sucks balls.
1958053035	__sentiment__empty	@timwhitlock err you can turn on optimized js+css &amp; caching once we deploy the thing, but I hear what you're saying
1965868899	__sentiment__neutral	@gerardoudi hey Gerardo! (late response) that day i was talking bout forgiving my brother 4 givin me wrong directions! i got way to upset
1957398648	__sentiment__sadness	ooh i feel so sleepy... its 10:24 a.m. and i dont wanna go to school 2day  but i have to...
1753803627	__sentiment__relief	done with the fkn exam! n just bought the mothers day gift, finally... tada! the new prada fragrance  going to meet up mum n fam now : ...
1964699304	__sentiment__sadness	sad   Miss my friends !
1694905202	__sentiment__enthusiasm	i think i like the workshop
1695136395	__sentiment__neutral	#juddday
1694929423	__sentiment__worry	@newslite so our bums really do look big it this
1962454264	__sentiment__worry	8 month old African grey parrot  sad sale - Reptile Forums UK http://bit.ly/grrdA
1960952741	__sentiment__neutral	i have a fever
1964096447	__sentiment__worry	Ugh. I have a migrane
1964669465	__sentiment__neutral	its raining
1962652832	__sentiment__sadness	@eraticschematic I'm pretty bored with it too
1957203255	__sentiment__neutral	@anshprat yahoo maps! lots more to desire #yahoo
1752192287	__sentiment__love	talking to my BABE  he's amazing
1958073636	__sentiment__surprise	i don't understand the whole follow friday thing?
1961831369	__sentiment__worry	is saddened by Husker Access...no internet!
1752535798	__sentiment__happiness	@ashleynewcomb Oh yeah, lots of rambly goodness. LOL You have mail.  Bed? This is early for me. ;) Probably why I'm an insomniac, huh?
1964691554	__sentiment__happiness	Gotta love nasty weatherrrrr. @kileyymariee so jealous ur at knotts
1964395447	__sentiment__neutral	@MidtownLunch Loads of Beard papas have disappeared in the UK too
1957199632	__sentiment__worry	Damn i have something to say and no one is listening
1957489791	__sentiment__happiness	@carocat Nooo  But hey you're back next week! Are you moving back for good?
1964462027	__sentiment__worry	i cant sleep, i dont deserve this .... N you know it
1956990413	__sentiment__neutral	Oh is that time for real?
1965656104	__sentiment__surprise	@joeag ahh. That sucks.
1695165679	__sentiment__neutral	Wallace and Gromit is on bbc1
1960952709	__sentiment__worry	Gardening stuff I ordered got returned to sender because it was damage  need to work out how to get to a garden centre.
1752472908	__sentiment__love	aww happy mother's day
1965419171	__sentiment__relief	so ready to go home
1963605975	__sentiment__worry	oh my gosh  this is the hardest decision of my life! who do i chose? Jonas or Green Day,ugh
1752351488	__sentiment__love	@mrskutcher Ashotn looks great, and you look fantastic as always! You two still have the newlywed glow, and that's forever.  TRUE LOVE
1964869394	__sentiment__happiness	Last day of holydays, gotta get back to work    Anyway, 2 great weeks
1753158077	__sentiment__happiness	@jen004 Nope, not &quot;done&quot; yet
1965012242	__sentiment__worry	Back from town and my Mac crashed on me  but it's better now
1957599931	__sentiment__happiness	@hilsatlvsonline Thanks for the tip! Unfortunately a major crash in my https site, just as ExtPlorer
1694685214	__sentiment__happiness	@traceyctt I live for pain, bring it on
1694147681	__sentiment__love	@BecThomasPhoto It's your inherent humility
1966281790	__sentiment__sadness	Trying to watch Boys Before Flowers online. Streaming sucks and my wireless is crappy too
1696135491	__sentiment__love	@modmark hope y'all enjoy the MusicBoat Cruise.  What a tough job - haha!!!
1751358978	__sentiment__worry	@therealkyra awww what's the matter, kyra? we @ SugarLoot miss you
1751852075	__sentiment__neutral	has got a degree in BS.
1694475799	__sentiment__relief	@tdes Thanks for asking, Sarah  I am glad tomorrow (5th) is a holiday here in Korea. I will have some rest and I will be right as rain.
1753135640	__sentiment__neutral	http://simoneserhan.tumblr.com new post
1694979437	__sentiment__worry	@ChrisCuomo DO NOT DO IT  I've seen enough  movies to &quot;know&quot; that something terrible will happen... LOL
1753031117	__sentiment__love	@mrskutcher Happy mothers day
1963144260	__sentiment__love	@Alexa997 Isnt it only like 3 episodes though? Sad
1961892602	__sentiment__neutral	why is it so windy?
1965911264	__sentiment__love	good news: finally finished my #EASactive workout that has been paused for 6 hours. bad news: my resistance band is torn
1964883932	__sentiment__neutral	@Labrys67 Nope  Neither of our ladies are on today.
1965458041	__sentiment__sadness	@gengenw who knows  It makes me sad  lol
1694727209	__sentiment__love	@Peircy oh you are too kind
1751852734	__sentiment__fun	Guys. Just got someone with saran wrap. Tuesdays video shall be awesome
1753349717	__sentiment__relief	@pantone801 heh, thats the same theme I used on http://leetbix.net
1694145252	__sentiment__happiness	good morning world
1695546329	__sentiment__surprise	Excited about having an empty apartment to ourselves for a little while
1752503088	__sentiment__neutral	on myyearbook, myspace, here and messenger
1750894179	__sentiment__love	watching this african music show on the tele  me loves ittttt
1753729123	__sentiment__empty	@arjbarker A+ for effort though  http://bit.ly/Mco5v
1753418289	__sentiment__surprise	Watchin' JONAS
1693957628	__sentiment__fun	All zombie songs are now dedicated to @HAMMER32  ? http://blip.fm/~5jbib
1965952576	__sentiment__enthusiasm	I want Crimson Gem Saga.  I will just go play RF Guerilla demo repeatedly. I (Mission Failed - YOU DIED) so many times from dicking around
1963562358	__sentiment__worry	@thankthatstar i have to tell you that i accidentally screwed up the layout of the lautner_daily community
1752774829	__sentiment__neutral	...and Sykes will lose a few gigs while gaining some better ones. Frankly, the best thing the rightards can do is scream about this.
1753583221	__sentiment__happiness	@frama_c Oh yeah. Point taken
1961747085	__sentiment__surprise	The young lady in the local Chinese taking orders is, it has to be said, very cute indeed. Pity I'm probably twice her age
1751919759	__sentiment__relief	*happy sigh* Mom liked the flowers I sent! PHEW! It's never a sure thing with her
1753215534	__sentiment__happiness	niqhty niqht niqht .. all toqether, GREAT day  ;; @AyyoJayFresSh ily yall !!
1966217065	__sentiment__sadness	I miss vlogcandy
1753788401	__sentiment__worry	@TheRealJayRome heya thanks for accepting the add
1753416706	__sentiment__love	@icemist @sankeertanan Have fun! Wish your mums a happy mother's day for us!
1961184782	__sentiment__sadness	Hates moving
1694646358	__sentiment__neutral	@Jon_Read perhaps it is all those background apps!
1957336120	__sentiment__worry	gotta love how im waking home at midnite. dangggg pray for mr. im so jumpy
1751000893	__sentiment__fun	everyone follow @FollowMandy and @FollowSavvy ! they are amazing
1962806804	__sentiment__worry	is mad that its raining
1750897163	__sentiment__fun	@DanWarp: Loved it!  Would never have thought he was into the iCarly version of Beanie Babies. xD
1961912498	__sentiment__fun	@PartyGurle That's great! I will have to do the same as I was forced to miss it. I had to leave for work.
1753568258	__sentiment__happiness	I love waking up and thinking it's a weekday, but then realizing it's the weekend.
1695923021	__sentiment__worry	Finished my Marilyn Manson book  wow. He has had a colourful (or not so colourful, more black) life
1694146200	__sentiment__happiness	@mjasenn i totally owe you a week of on-call duties.  i appreciate not having those while jill is in town
1961921752	__sentiment__hate	My mouth hurts from this stupid retainer!!
1752918603	__sentiment__neutral	@MrHyrne no juice here, I didntb even let him use my computer.
1753451146	__sentiment__fun	Obama is the ish!!!!  he is funny!
1695343905	__sentiment__happiness	@sevenspoons I like mine green  Just somehow doesn't taste minty otherwise .. heh heh.
1694858208	__sentiment__happiness	@frixionofficial its a hott tuuneee,
1694665121	__sentiment__happiness	@jaisey ALOHA Jaisey! Im so excited. Supernatural is back on our TV  TONIGHT!!! its a Jensen FEST tonite!
1751679303	__sentiment__worry	Hmm...Whilst, walking through the city I received an inviataion into an SUV Limo via some prom fellows... Don't they have dates? Oh boys!
1751920893	__sentiment__fun	@google aahh google, you never fail to make me smile http://twitpic.com/4w9rp (via @richiban)
1752645816	__sentiment__fun	@babyvtec lol - that's what hubby's are there for, to think their wives are nuts.
1964979006	__sentiment__worry	OK, when will this post RNY girl learn; rich sugary food is a BAD idea! No more golden graham bars out of the vending machine. Bleck!
1962164410	__sentiment__fun	@emcerlain I know it's against the law... I am a rebel in small things.
1753918829	__sentiment__neutral	@shonali I think the lesson of the day is not to have luggage
1753600947	__sentiment__neutral	Cooking brown rice  http://bit.ly/gihac
1962749754	__sentiment__neutral	sneezing frequently
1962660903	__sentiment__worry	@TrueVisionDubbz OMG! that wasn't funny.. LOOK at his face in the pic.. OMG! that made me sad! BAD JOB MIKE!! wtf?? .. poor K O B E
1960331256	__sentiment__sadness	I didn't get the job at Stuff Magazine  Dammit, that would have been amazing!! Oh well.
1753328074	__sentiment__happiness	@irishprincess41 it was great to meet ya katie...awesome shows for sure!! Safe travels home.
1752618719	__sentiment__love	Wow.. TAGers ROCK!!!  Awesome performance
1961540559	__sentiment__worry	@WedSpace now I know why it didn't work, just not too keen on paying though for a 2ndary social network
1751921120	__sentiment__love	Getting ready for mothers Day!...I love my mom!!
1966431637	__sentiment__worry	i dont want the seniors to leave
1753219500	__sentiment__neutral	has just finished ironing his clothes for #Church. Gonna walk the dog now then grab a shower/shave and be off  #jottonia looks good too
1966106109	__sentiment__worry	http://twitpic.com/67ykt - We are losing so far.....
1963145860	__sentiment__worry	@theroomstops Urm, ouch, that sucks. You need crutches?  What happened? I hope you get/feel better soonest!
1957680942	__sentiment__worry	@TwoOnTheBeat i wud do but im at work   srry xx
1695846933	__sentiment__happiness	@shawn3k Whoo hoo Chuck! Although it is gloomy out, today is a much better day!
1694928558	__sentiment__sadness	@poojashetye until I break up with you via a 27 second phone call
1695766036	__sentiment__love	@Deirdre_Morris Congratulations! what a milestone for you and your girls! I'm almost at five months, just for one though  You rock!
1753869096	__sentiment__neutral	Almost lunch time
1752018053	__sentiment__happiness	@jerwjr Thank you!  I'm working on @ddlovato's
1694549825	__sentiment__neutral	@andykemp one of our governors is one of the directors of the company
1752124822	__sentiment__love	@NasKarGirl Thank you
1957409145	__sentiment__love	@LishaKatherine i hope your doing great! I, your friends, and california miss you!!!
1965770478	__sentiment__worry	@paulatoole Sorry  I wasn't doing the inviting...all single women I think.
1962969989	__sentiment__worry	I don't wanna go to work tonight.
1753819606	__sentiment__happiness	finished essay. dinner went well me and my brother acted like kids and had spoon fight  then fought over who woould sit in my sisters lap
1962653785	__sentiment__empty	@tommcfly  and you only respond to ddlovato that is not your fan
1695375667	__sentiment__neutral	@dougiemcfly so which one are you The Good, The Bad or The Ugly
1694400371	__sentiment__neutral	@goddessprogress thanks for the follow
1962268529	__sentiment__surprise	I spent an hour this morning going through yearbooks to see when each senior started to Harleton. My speech will be so boring.
1753329274	__sentiment__surprise	wonderful Gerrard scores 2 and we're at the top of the league for the moment.. Hopefully City helps us today..
1961186788	__sentiment__hate	Just dropped my sistah off @ lax.    #fb
1961877995	__sentiment__sadness	my parents sold my car.
1753418026	__sentiment__worry	@johncmayer esther rhymes with: investor, tester, jester, pester, polyester, semester, sylvester, requester... just to name a few
1963731931	__sentiment__love	sizzling outside. Work inside = double
1963486227	__sentiment__relief	About to clean my room
1960199422	__sentiment__happiness	@iamchrisc I'm soo jealous right now!!
1965219511	__sentiment__sadness	One of the most random phone calls ever. My god kill me now.
1694727799	__sentiment__relief	yay my research paper is finally 4 and a half pages&lt;3 not going on bus was not bad after all
1694746474	__sentiment__neutral	@laflour good suggestions, thanks
1965258357	__sentiment__worry	@ragavin  is there anything Brian or I can do?
1753852570	__sentiment__happiness	@brazilianlinda Whoops, totally read that wrong. Ahem. Yes, I am participating in the 10 day may madness. My ebook is up there.
1966119471	__sentiment__relief	Setting up bookmarks on my new Blackberry Curve. Now anyone from work can get ahold of me at anytime!
1694903882	__sentiment__happiness	snowbear has finally come out...congrats che and warren
1962881206	__sentiment__hate	completely bummed.  I'm stuck in a ford focus for the weekend.  My car's in the shop.
1753312756	__sentiment__worry	@DawnRichard OMG!! I done died and went 2 heaven...thanks so much 4 the response...I'm cryin' right now...Luv ya!!
1695731147	__sentiment__happiness	Happy Star Wars day ! May the 4th be with you
1962259690	__sentiment__neutral	@robbin_g that is so odd. i wanted to see it this weekend
1962241551	__sentiment__neutral	Bird poo update... Managed to clean it all off but some slight stainage remains  any tips?
1964237335	__sentiment__enthusiasm	@_dritan Dam you, I want an #android, stupid only rogers
1694385220	__sentiment__happiness	@ItsKanye tnx following, looking forward to tweet with you..
1964864755	__sentiment__worry	Someone keyed my car.
1751539588	__sentiment__neutral	@ metro with achan
